Iteration,Id,X,Y
50,30,,
0,0,253.58107271223787,265.7375206114509
0,1,172.50885745509072,249.7847947157704
0,2,277.2134889004573,116.92004372991187
0,3,161.43479329184936,102.61809139183399
0,4,253.50467827945783,265.6694141594927
0,5,253.68791408720364,265.70423850190383
0,6,15.715540513590895,489.6936716482435
0,7,3.744018091611224,166.43852367925675
0,8,253.62382473653338,265.6116692052025
0,9,117.93856113755038,600.0
0,10,253.55139471651415,265.71265827302886
0,11,485.3174204475243,285.9608096503362
0,12,184.95003418434285,200.5572147934738
0,13,288.5871650889904,497.8783853146777
0,14,114.52335196254944,9.519662763475424
0,15,139.02089357788157,427.3061524452026
0,16,532.9090148130437,444.92815568195374
0,17,600.0,0.0
0,18,86.40898637833621,302.36085885911046
0,19,253.63595502655176,265.76998840493405
0,20,253.60242499474424,265.6528386382312
0,21,600.0,600.0
0,22,125.70153910422604,484.87789921660743
0,23,72.81915524953723,273.64041312564626
0,24,131.83871042822992,40.534188022034186
0,25,253.6269484860793,265.7057118418988
0,26,528.2351229459601,391.1221977164512
0,27,246.5360780956732,386.75491639027075
0,28,69.31653475961531,141.00599341698623
0,29,481.96870583823284,343.43311768558425
1,0,253.58107271223787,265.7375206114509
1,1,172.50885745509072,249.7847947157704
1,2,277.2134889004573,116.92004372991187
1,3,253.69401664439619,265.8055681797484
1,4,253.50467827945783,265.6694141594927
1,5,253.68791408720364,265.70423850190383
1,6,15.715540513590895,489.6936716482435
1,7,3.744018091611224,166.43852367925675
1,8,253.62382473653338,265.6116692052025
1,9,117.93856113755038,600.0
1,10,253.55139471651415,265.71265827302886
1,11,485.3174204475243,285.9608096503362
1,12,184.95003418434285,200.5572147934738
1,13,253.70863776231556,265.7731874564715
1,14,114.52335196254944,9.519662763475424
1,15,139.02089357788157,427.3061524452026
1,16,532.9090148130437,444.92815568195374
1,17,600.0,0.0
1,18,86.40898637833621,302.36085885911046
1,19,253.63595502655176,265.76998840493405
1,20,253.60242499474424,265.6528386382312
1,21,253.66011719469037,265.84764817267927
1,22,125.70153910422604,484.87789921660743
1,23,72.81915524953723,273.64041312564626
1,24,131.83871042822992,40.534188022034186
1,25,253.6269484860793,265.7057118418988
1,26,528.2351229459601,391.1221977164512
1,27,246.5360780956732,386.75491639027075
1,28,69.31653475961531,141.00599341698623
1,29,481.96870583823284,343.43311768558425
2,0,253.72491473303697,265.8208360765333
2,1,172.50885745509072,249.7847947157704
2,2,277.2134889004573,116.92004372991187
2,3,253.69401664439619,265.8055681797484
2,4,253.50467827945783,265.6694141594927
2,5,253.65408745969455,265.80724658435895
2,6,253.5847491243743,265.85962948360066
2,7,253.6585588959641,265.81579414586804
2,8,253.62382473653338,265.6116692052025
2,9,117.93856113755038,600.0
2,10,253.55139471651415,265.71265827302886
2,11,485.3174204475243,285.9608096503362
2,12,184.95003418434285,200.5572147934738
2,13,253.50662436843214,265.8408698664479
2,14,114.52335196254944,9.519662763475424
2,15,139.02089357788157,427.3061524452026
2,16,532.9090148130437,444.92815568195374
2,17,600.0,0.0
2,18,86.40898637833621,302.36085885911046
2,19,253.63595502655176,265.76998840493405
2,20,253.5270772623071,265.7502656012493
2,21,253.66011719469037,265.84764817267927
2,22,125.70153910422604,484.87789921660743
2,23,0.0,301.54312404231496
2,24,131.83871042822992,40.534188022034186
2,25,253.6269484860793,265.7057118418988
2,26,528.2351229459601,391.1221977164512
2,27,246.5360780956732,386.75491639027075
2,28,69.31653475961531,141.00599341698623
2,29,481.96870583823284,343.43311768558425
3,0,253.54525371070736,266.0116791525798
3,1,172.50885745509072,249.7847947157704
3,2,277.2134889004573,116.92004372991187
3,3,253.69401664439619,265.8055681797484
3,4,253.44197740035844,265.95764858128143
3,5,253.65408745969455,265.80724658435895
3,6,253.5847491243743,265.85962948360066
3,7,253.56332447303413,265.9815314162968
3,8,253.62382473653338,265.6116692052025
3,9,253.61272375020081,266.0265599644584
3,10,253.55139471651415,265.71265827302886
3,11,485.3174204475243,285.9608096503362
3,12,184.95003418434285,200.5572147934738
3,13,253.50662436843214,265.8408698664479
3,14,114.52335196254944,9.519662763475424
3,15,139.02089357788157,427.3061524452026
3,16,532.9090148130437,444.92815568195374
3,17,600.0,0.0
3,18,86.40898637833621,302.36085885911046
3,19,253.63595502655176,265.76998840493405
3,20,253.5270772623071,265.7502656012493
3,21,253.51201038518082,266.03591987691294
3,22,125.70153910422604,484.87789921660743
3,23,253.5152797821776,266.043572464883
3,24,131.83871042822992,40.534188022034186
3,25,253.6269484860793,265.7057118418988
3,26,528.2351229459601,391.1221977164512
3,27,246.5360780956732,386.75491639027075
3,28,253.48686901283833,266.01829763316283
3,29,481.96870583823284,343.43311768558425
4,0,253.54525371070736,266.0116791525798
4,1,172.50885745509072,249.7847947157704
4,2,277.2134889004573,116.92004372991187
4,3,253.56579183560254,266.02185248660754
4,4,253.44197740035844,265.95764858128143
4,5,253.65408745969455,265.80724658435895
4,6,253.5847491243743,265.85962948360066
4,7,253.56332447303413,265.9815314162968
4,8,253.62382473653338,265.6116692052025
4,9,253.61272375020081,266.0265599644584
4,10,253.59087106096928,266.0785802511837
4,11,485.3174204475243,285.9608096503362
4,12,184.95003418434285,200.5572147934738
4,13,253.62199590444553,266.1085900054914
4,14,253.6293714306738,266.2156358110231
4,15,139.02089357788157,427.3061524452026
4,16,532.9090148130437,444.92815568195374
4,17,253.73739524877354,266.21282436486075
4,18,86.40898637833621,302.36085885911046
4,19,253.63595502655176,265.76998840493405
4,20,253.605296142898,266.26322299262665
4,21,253.51201038518082,266.03591987691294
4,22,253.5495777430127,266.20704324344786
4,23,253.66858161781647,266.2040903406563
4,24,131.83871042822992,40.534188022034186
4,25,253.6902765788123,266.268247154711
