Iteration,Id,X,Y
20,15,,
0,0,280.3993437265775,427.82659748966296
0,1,292.88630377660996,106.58342960937236
0,2,288.2895241060425,382.8167014592417
0,3,288.2852695105378,382.6457992162528
0,4,69.40062247815476,271.22300208969375
0,5,288.22300827154305,382.6465111796945
0,6,430.52898899846866,47.055933345041694
0,7,418.9442228294632,116.93616419465582
0,8,0.0,600.0
0,9,177.57725108090528,489.0470056586381
0,10,288.31424322999044,382.6018515239728
0,11,126.19341002357953,550.6904216810832
0,12,288.37063566632247,382.7718562605368
0,13,544.3869539271359,0.0
0,14,111.92700071127155,136.72135099163057
1,0,288.332699471375,382.6251274789286
1,1,292.88630377660996,106.58342960937236
1,2,247.2182239318154,338.33525938455796
1,3,247.23105955440448,338.3659691581179
1,4,247.15062058472384,338.3346224689059
1,5,247.24885855216203,338.3418001746686
1,6,247.30070499957043,338.4763146446964
1,7,247.27973122229386,338.46548472561045
1,8,247.37110977417285,338.4389881607538
1,9,177.57725108090528,489.0470056586381
1,10,247.21475972718034,338.5554403622286
1,11,126.19341002357953,550.6904216810832
1,12,247.2208080744419,338.5310585335569
1,13,247.10127262398092,338.5827430352586
1,14,247.21188674836637,338.53791689577685
2,0,294.95813054519056,413.58160191667577
2,1,292.88630377660996,106.58342960937236
2,2,247.2182239318154,338.33525938455796
2,3,247.13722969680146,338.64445954728336
2,4,247.15062058472384,338.3346224689059
2,5,247.09514663558244,338.6773204418753
2,6,247.30070499957043,338.4763146446964
2,7,247.18823801163066,338.66523062263354
2,8,247.37110977417285,338.4389881607538
2,9,247.17472597357408,338.633657577168
2,10,247.01913010485646,338.6957477054854
2,11,246.98558422044502,338.6708644950313
2,12,257.4885800716318,349.5004354243176
2,13,247.10127262398092,338.5827430352586
2,14,257.4275311903407,349.5464439062037
3,0,257.54786597284993,349.43778537232294
3,1,257.3603561921499,349.5576660741347
3,2,257.348842569085,349.6228650827196
3,3,257.3069325514799,349.63928836426663
3,4,247.15062058472384,338.3346224689059
3,5,257.22162608574445,349.7017885349361
3,6,247.30070499957043,338.4763146446964
3,7,247.18823801163066,338.66523062263354
3,8,257.2243126581751,349.7206375845048
3,9,247.17472597357408,338.633657577168
3,10,257.1874969588614,349.75662642100826
